Longitude,Latitude,Cluster
40.748916,14.484019,99
40.748333,14.4825,99
53.637038,-2.8134,100
40.839722,14.2525,98
53.637747,-2.813373,100
40.835277,14.249722,98
40.843888,14.255833,98
40.843611,14.240277,98
51.052867,13.722889,59
49.647819,19.596862,-1
54.196202,-2.900927,139
49.306213,19.93288,95
51.069893,13.718415,59
49.307011,19.933988,95
49.306805,19.934197,95
49.306686,19.934161,95
49.306552,19.93365,95
49.30653,19.933638,95
53.310702,0.144525,77
54.188205,-2.912321,139
52.758541,0.397975,25
53.372547,0.239044,77
53.371161,0.236377,77
53.372083,0.239441,77
53.372083,0.239436,77
51.065166,13.714746,59
53.138416,-4.279112,149
43.515863,16.251888,-1
43.730727,7.425511,35
52.933044,-1.227048,104
52.238205,-0.596094,179
43.694198,7.285437,35
43.6926,7.285029,35
43.69457,7.277508,35
38.778238,-0.823395,-1
38.736075,-9.153091,18
42.858349,-2.633285,110
45.916631,9.386712,146
45.076513,-0.63792,-1
42.514816,-8.813116,88
53.343448,-6.271069,21
51.606139,-1.747504,108
51.606139,-1.747508,108
51.605516,-1.748285,108
51.605493,-1.748265,108
51.605135,-1.74669,108
51.605185,-1.746827,108
51.605428,-1.7465,108
51.605537,-1.746251,108
51.606059,-1.747206,108
51.60608,-1.747293,108
51.605609,-1.745583,108
51.605593,-1.745605,108
51.605584,-1.745619,108
51.605565,-1.745646,108
51.605564,-1.745646,108
42.988356,0.574786,-1
51.535272,-0.153445,11
55.523261,8.353713,68
45.460657,6.747493,165
42.841558,-2.67884,110
48.689246,6.181676,109
44.803333,10.331944,-1
55.952688,-3.193595,147
55.957177,-3.185748,147
55.951538,-3.188275,147
42.052658,2.504613,69
51.501186,-0.125828,11
53.245197,-4.5508,-1
43.256869,-2.925174,15
45.713427,13.507861,-1
46.186105,13.660691,114
46.192694,13.631044,114
46.189513,13.643922,114
55.023561,8.439272,-1
46.208919,13.528225,114
45.54215,13.965777,75
52.44248,5.761052,-1
57.25521,-2.36809,-1
42.141665,2.541264,69
42.141267,2.541929,69
42.142934,2.541908,69
47.433056,18.919229,40
49.571519,10.206148,50
52.334392,4.7066,27
53.63765,-2.813898,100
42.233232,3.12296,54
53.702325,-1.780439,10
51.919172,4.497989,27
51.11473,17.04263,64
51.114783,17.04165,64
47.205666,14.734519,116
51.507774,-0.128488,11
54.985427,-3.169698,117
51.507473,-0.12807,11
54.985411,-3.169764,117
54.989094,-3.158362,117
54.989247,-3.15805,117
54.985802,-3.16962,117
54.986063,-3.168139,117
54.985419,-3.169256,117
54.985694,-3.169798,117
54.985411,-3.170487,117
50.046219,8.568202,16
41.77652,-7.349017,-1
51.480494,-3.174147,183
53.122339,-4.015406,149
56.950521,24.111642,87
51.505865,-0.288197,11
51.503083,-0.11174,11
52.188744,-1.479753,38
43.318113,11.329189,83
55.669319,-1.789183,-1
43.317942,11.328974,83
37.858201,15.277369,-1
45.937038,0.643052,74
50.904981,4.304838,159
48.624041,-2.143558,-1
53.715986,-1.939406,10
53.714188,-1.919598,10
53.714072,-1.916506,10
53.710733,-1.912942,10
53.709811,-1.908042,10
53.709394,-1.88957,10
53.704391,-1.879303,10
53.69968,-1.870537,10
50.239307,6.685202,-1
47.860051,-4.343322,163
41.387241,2.175239,56
45.65023,13.769488,75
53.450438,26.471002,-1
49.894966,0.871009,-1
53.753797,-2.191931,10
53.732744,-2.154948,10
53.731322,-2.151109,10
53.732388,-2.139662,10
53.732361,-2.137562,10
53.732433,-2.135737,10
53.731061,-2.13177,10
53.727166,-2.125412,10
53.727002,-2.12722,10
53.713677,-2.097823,10
53.716055,-2.086709,10
53.719261,-2.063131,10
53.732272,-2.047112,10
53.736302,-2.037828,10
53.740608,-2.011753,10
47.168155,9.47987,97
52.514233,13.231859,81
50.725175,-3.531879,-1
50.801527,16.254955,122
52.189505,-1.480317,38
48.071666,11.604444,119
51.68218,-1.787384,108
53.756755,-2.360464,10
53.757588,-2.359287,10
53.758841,-2.357395,10
51.682258,-1.787403,108
53.347633,-6.257448,21
55.110461,-3.37227,-1
46.151111,9.412622,-1
53.540794,9.914338,89
53.507172,9.937186,89
53.539333,9.902688,89
53.507338,9.937338,89
58.711308,11.2159,123
58.711669,11.216341,123
58.695186,11.339075,123
58.402655,11.490013,198
57.44875,12.211327,170
57.374927,12.318138,170
48.140555,11.560555,119
52.519654,13.406807,81
46.438536,3.046311,-1
54.670484,-2.734565,-1
58.39318,-3.57005,124
58.393155,-3.570181,124
58.393144,-3.569267,124
41.352241,19.86125,126
41.351544,19.860638,126
41.351555,19.86065,126
41.353813,19.862247,126
41.352525,19.861361,126
37.920805,-2.990264,20
41.322258,19.817819,126
41.321941,19.818175,126
41.583283,19.450747,125
41.326113,19.817127,126
41.330802,19.824575,126
41.323027,19.820744,126
46.556713,11.656352,63
46.554091,11.658705,63
46.537766,11.649808,63
46.543888,11.667499,63
46.525555,11.61,63
46.538211,11.618308,63
46.498836,11.356947,63
48.689749,6.179112,109
46.529166,11.599722,63
46.590277,11.6225,63
46.528888,11.600833,63
46.529722,11.613888,63
46.542777,11.615555,63
46.554055,11.658872,63
46.561388,11.619166,63
46.538661,11.634961,63
52.99961,18.613232,-1
46.535555,11.6925,63
38.706586,-9.156087,18
52.368256,4.897683,27
52.434069,4.625986,27
50.783011,-1.153023,51
48.690847,6.182234,109
53.441123,-2.980899,90
48.816702,10.700416,-1
52.479121,-1.897952,38
54.210836,-3.2712,-1
50.363236,-4.179509,92
50.367247,-4.187173,92
50.383988,-4.193428,92
50.398272,-4.211012,92
50.398561,-4.210609,92
41.9025,12.459722,24
54.375602,-6.361092,-1
40.415162,-3.712284,85
53.075941,8.807186,130
53.076175,8.80743,130
53.072625,8.825566,130
53.06988,8.832647,130
53.082066,8.812455,130
53.076691,8.807302,130
53.227344,8.789658,130
53.6638,8.580816,197
52.365969,4.896447,27
52.365261,4.891486,27
52.063277,4.218172,27
52.083011,4.313911,27
51.922644,4.470072,27
45.601111,9.580833,132
40.9454,-4.120281,138
55.603672,12.54313,106
55.633227,12.114372,173
40.94538,-4.120464,138
41.413283,2.20293,56
58.985711,6.187058,176
58.986447,6.187902,176
58.988586,6.138308,176
59.018741,6.040408,176
58.971613,5.735233,135
58.972708,5.732266,135
58.951588,5.651683,135
58.881408,5.603063,135
58.095794,6.806461,177
57.982933,7.046261,136
57.986469,7.053494,136
58.027247,7.452988,-1
40.947894,-4.118234,138
48.866585,2.778822,8
48.866182,2.778908,8
51.114113,17.046377,64
51.114155,17.046258,64
37.376508,-5.985848,1
45.916243,9.387259,146
43.762391,4.96665,-1
40.949713,-4.125998,138
40.950475,-4.126653,138
40.95098,-4.125912,138
40.9501,-4.124067,138
49.45388,11.076761,167
49.452952,11.076752,167
49.454011,11.077672,167
53.467777,-2.336667,10
56.943833,24.115247,87
40.664602,-2.504495,-1
37.386075,-5.990812,1
49.413779,8.662419,-1
51.854669,-3.468739,191
48.29143,15.396113,192
41.651495,-4.720087,148
41.4051,2.215279,56
38.700288,-9.469373,18
50.24497,-3.86075,92
47.485002,3.423822,-1
36.78895,22.586044,-1
54.144108,12.568494,-1
54.647704,24.931797,-1
41.394497,2.150605,56
48.894377,2.261277,0
48.730555,2.268888,0
41.221666,1.731611,-1
50.950991,6.915153,37
47.895044,1.904594,-1
49.256063,4.028463,-1
47.496442,19.040422,40
45.820775,0.821336,140
53.326877,-6.319414,21
52.073833,-3.127167,-1
52.076433,-3.12735,-1
37.69,-6.559723,142
37.688611,-6.56,142
38.6258,-0.011787,143
37.503836,23.34837,-1
48.030047,8.962413,188
43.910718,5.19958,121
45.431685,12.328451,3
45.430172,12.325823,3
48.861086,2.325024,0
41.14342,-8.610298,166
51.4668,10.847552,-1
53.227672,-0.543603,5
53.227663,-0.543578,5
53.227661,-0.543584,5
53.228686,-0.547306,5
53.228611,-0.547092,5
53.227697,-0.543481,5
53.228427,-0.54292,5
41.712697,15.632933,-1
41.7125,15.633055,-1
41.596552,15.813858,7
53.228377,-0.538403,5
53.228372,-0.538403,5
53.228536,-0.540514,5
53.228475,-0.539414,5
47.379955,10.890308,9
48.816815,10.703921,-1
40.305771,-3.708035,85
53.234377,-0.538589,5
53.234205,-0.537903,5
46.17175,12.976741,-1
51.5074,0.033237,11
55.565807,12.891876,182
47.705646,-2.954571,-1
52.918988,-1.478143,-1
52.085898,6.035268,153
47.687781,17.632895,-1
50.425198,-5.099405,-1
50.450686,30.510119,4
50.949861,13.989488,59
37.176816,-3.589986,181
55.977358,-3.608429,147
45.942883,11.100697,145
48.115325,-1.603876,-1
48.64658,-2.01242,-1
36.980837,-3.11663,49
43.83238,5.271436,121
53.235375,-0.54092,5
51.370127,-0.402798,11
53.235494,-0.540909,5
51.370219,-0.402692,11
51.370238,-0.402678,11
53.234605,-0.540681,5
53.234586,-0.54072,5
53.234561,-0.540695,5
53.234563,-0.540653,5
53.234441,-0.54082,5
53.234352,-0.540598,5
53.234513,-0.541009,5
53.23435,-0.54125,5
53.234519,-0.541031,5
53.234538,-0.54085,5
53.234461,-0.541028,5
53.234419,-0.54077,5
53.234469,-0.540812,5
53.234494,-0.540964,5
53.234361,-0.539914,5
53.23428,-0.540112,5
37.971148,23.724739,41
37.922331,-2.993495,20
53.235472,-0.540248,5
53.235311,-0.539667,5
53.235102,-0.539645,5
53.235472,-0.540259,5
53.235375,-0.539859,5
53.235377,-0.539856,5
53.234488,-0.539534,5
53.23438,-0.538687,5
53.234386,-0.538675,5
53.234472,-0.53937,5
53.235119,-0.53517,5
53.235186,-0.535209,5
53.235072,-0.538489,5
58.107205,-6.512542,-1
47.610654,10.644121,164
53.960927,-1.091159,33
54.589969,-3.140953,-1
41.381671,2.143728,56
52.914556,1.113438,-1
51.283326,6.760003,46
50.063522,19.940391,-1
53.534372,9.975371,89
54.677752,9.956119,193
41.371575,2.181515,56
49.217828,12.070412,-1
54.62743,-8.435398,-1
53.550621,9.95902,89
53.714016,-1.632181,10
53.655041,-1.389631,168
45.465979,9.185063,31
42.320474,2.344197,69
42.320307,2.343971,69
42.320355,2.344508,69
45.991619,0.319369,32
36.091944,28.085555,187
45.991877,0.319441,32
45.983647,0.309422,32
50.444148,5.968408,23
45.983555,0.309852,32
51.482547,-3.181862,183
51.482605,-3.181914,183
45.982683,0.307338,32
36.092541,28.086622,187
52.712106,-2.749747,-1
46.202869,6.131272,-1
41.986195,2.825889,194
42.118893,-8.810069,141
46.872719,6.374559,-1
59.320652,18.070355,72
53.948578,-1.098139,33
53.952221,-1.096336,33
53.953743,-1.094223,33
53.959014,-1.090511,33
53.962397,-1.091337,33
53.962669,-1.090961,33
53.964158,-1.085157,33
50.720966,-2.805062,158
44.109138,0.816783,-1
44.492152,11.348297,34
44.491941,11.347852,34
44.491602,11.348622,34
48.614583,2.668261,71
51.031944,7.114166,37
39.534009,3.330616,-1
49.814961,10.510461,-1
40.657927,-4.695856,-1
53.12393,-4.018462,149
41.013352,28.956666,91
41.013405,28.956663,91
41.01343,28.95668,91
42.320819,2.015133,-1
55.924291,-4.556397,57
51.533227,0.713191,36
51.533188,0.714297,36
51.533516,0.714711,36
51.535233,0.714011,36
51.536761,0.713644,36
51.537761,0.713363,36
51.538025,0.713202,36
51.047734,3.709495,66
51.53863,0.712833,36
51.536944,0.713488,36
51.538352,0.712972,36
45.557505,9.046233,31
44.223336,11.059402,-1
47.692822,14.121777,-1
40.330721,-7.209413,-1
52.361803,7.27106,-1
50.08637,14.412184,30
55.631024,-1.624367,-1
50.888255,14.805008,-1
47.482322,10.542605,164
41.191333,0.73595,44
41.191083,0.735205,44
41.19118,0.732338,44
41.202225,0.745483,44
41.195313,0.739586,44
41.192055,0.740583,44
41.191744,0.74288,44
41.190502,0.744513,44
36.783759,3.061956,156
36.783304,3.061784,156
37.643614,21.629515,-1
37.64358,21.629472,-1
51.497663,0.012402,11
52.669095,-2.551188,-1
36.756077,28.266747,48
36.756036,28.265763,48
36.755938,28.266288,48
36.756205,28.266319,48
36.755888,28.26558,48
36.756411,28.266394,48
41.41153,2.191183,56
41.401824,2.156058,56
45.051744,5.914485,-1
54.904192,-1.386219,52
52.712509,-1.165752,-1
41.899378,12.482271,24
54.904106,-1.386508,52
46.193869,8.9872,186
42.205186,2.53183,69
50.563749,12.979531,-1
48.580572,5.957202,58
40.557133,16.664392,45
48.580288,5.956994,58
35.86884,14.512038,22
36.031845,14.260962,22
35.880649,14.397701,22
53.099213,11.105491,-1
51.389075,6.188283,-1
50.801741,-1.109587,51
50.200833,3.846416,-1
48.564957,9.434455,17
48.668055,15.059487,-1
51.511488,-0.122887,11
51.886299,0.901468,-1
51.054924,13.746943,59
45.397344,11.87688,62
45.405805,11.872163,62
53.96306,-1.078023,33
38.585058,-0.066111,143
43.704824,7.259398,35
43.703862,7.258261,35
39.294711,21.704619,60
48.454342,-5.098373,-1
47.580752,12.168313,-1
37.92083,-2.992412,20
37.920525,-2.990973,20
51.109791,17.030747,64
51.110019,17.030649,64
51.109733,17.030644,64
51.109702,17.030694,64
51.111588,17.030044,64
51.111569,17.030569,64
48.69527,-3.645497,-1
57.323822,-4.442525,65
57.324633,-4.441325,65
57.337188,-4.474588,65
57.468045,-4.2295,195
57.474228,-4.235072,195
57.474208,-4.235067,195
46.011374,8.995871,186
38.533228,-0.131406,143
50.529352,6.097283,23
41.395019,2.161702,56
49.205913,12.054172,-1
50.431554,18.956158,67
55.951291,-3.180178,147
55.950552,-3.184514,147
50.26059,-3.856244,92
53.551361,9.942133,89
51.505602,-0.075289,11
51.443268,-2.86329,39
42.258222,3.074541,54
53.96224,-1.082099,33
53.366501,7.205647,196
50.292933,2.768503,-1
36.699694,-4.438506,-1
55.856811,-4.294653,57
52.164161,4.486949,27
45.766213,10.809044,145
52.755577,0.401461,25
48.337723,-4.614548,-1
45.983755,0.311836,32
45.936788,0.644488,74
45.936713,0.644288,74
53.196006,-2.877624,-1
52.368452,4.880751,27
50.448209,30.523152,4
45.6515,13.774655,75
45.473298,9.176523,31
53.109736,0.237325,77
53.109688,0.237486,77
53.107997,0.23785,77
53.107325,0.236419,77
55.958462,-4.766414,80
42.26724,2.960569,54
47.788889,-3.703722,-1
51.350128,-2.613898,39
51.532161,0.717313,36
51.532938,0.719402,36
51.532952,0.718905,36
51.5329,0.719277,36
51.532238,0.715402,36
51.097091,-0.043242,84
51.532061,0.723827,36
51.532875,0.719169,36
53.148456,-1.418856,79
50.98368,7.111266,37
55.592794,12.990109,182
55.354644,-4.789212,-1
47.200711,14.748255,116
53.405216,6.683547,-1
53.405272,6.683519,-1
53.216688,6.565366,82
51.568861,0.459747,36
51.569933,0.456319,36
51.568988,0.456238,36
53.405269,6.683547,-1
49.232703,20.017014,95
51.570208,0.462002,36
51.570586,0.463186,36
51.570736,0.463338,36
51.570722,0.463755,36
51.570777,0.463525,36
51.570811,0.462244,36
51.57053,0.461136,36
51.570461,0.460188,36
51.57013,0.457675,36
51.570013,0.454675,36
42.181505,2.488532,69
42.18234,2.489476,69
42.181075,2.487502,69
50.264943,10.550308,78
51.506498,-0.232644,11
51.54486,-0.102632,11
50.128598,-5.48927,-1
51.568997,-3.977848,155
51.5691,-3.977467,155
51.639505,-0.030873,11
51.645686,-0.046764,11
37.394266,-6.009457,1
39.275272,23.158513,61
43.301594,-1.471492,-1
43.731108,7.420578,35
40.416897,-3.704556,85
45.407794,11.87748,62
45.407263,11.877036,62
45.399511,11.877297,62
45.399516,11.877444,62
51.115266,-0.188212,84
51.115313,-0.186537,84
40.417172,-3.701403,85
47.108111,13.130938,-1
56.340963,-2.790698,86
41.609265,2.094333,56
56.339702,-2.786481,86
47.704272,-3.308864,-1
56.339508,-2.794606,86
56.954558,24.116755,87
37.643631,21.629483,-1
37.643631,21.629451,-1
52.373241,4.892263,27
51.110491,-0.141839,84
53.585555,10.044166,89
41.255886,0.792994,44
41.261713,0.802694,44
41.193099,0.777736,44
37.879409,-4.77916,29
37.879104,-4.779514,29
37.383841,-5.990509,1
37.383201,-5.990349,1
41.185544,0.769072,44
50.580558,-4.923545,-1
50.829052,-4.558778,93
50.832736,-4.553989,93
50.832686,-4.554339,93
50.832697,-4.553956,93
50.832636,-4.553959,93
50.832572,-4.553878,93
50.848977,-4.555712,93
50.833088,-4.553762,93
50.832638,-4.554353,93
50.832619,-4.55407,93
50.84903,-4.556687,93
50.833111,-4.553695,93
50.832675,-4.554345,93
50.832347,-4.553656,93
50.74153,-4.640081,93
50.741355,-4.637139,93
50.741719,-4.639375,93
50.741616,-4.639431,93
50.7417,-4.639198,93
50.740997,-4.635189,93
50.741316,-4.636453,93
50.741666,-4.639445,93
50.741461,-4.637937,93
50.741091,-4.635692,93
46.446462,14.020174,-1
50.741272,-4.636334,93
50.741586,-4.640037,93
50.741236,-4.635478,93
50.741719,-4.639334,93
50.741611,-4.638795,93
50.741144,-4.635173,93
51.022444,-4.276575,-1
50.741683,-4.639406,93
50.741719,-4.638712,93
50.7417,-4.638806,93
51.280769,6.765625,46
50.772222,-4.579167,93
50.772594,-4.57977,93
50.773305,-4.576023,93
50.772188,-4.579437,93
50.773019,-4.575792,93
50.772988,-4.575787,93
54.163614,-4.469912,169
50.773061,-4.575781,93
50.8491,-4.556156,93
50.849022,-4.556798,93
50.847005,-4.556864,93
50.847366,-4.555753,93
45.256612,2.082123,-1
50.847372,-4.555762,93
50.869572,-4.560045,93
51.113563,17.033163,64
51.113658,17.033925,64
51.113627,17.033536,64
51.113891,17.033558,64
51.113747,17.033877,64
51.11378,17.033352,64
51.113841,17.033372,64
51.113966,17.033602,64
51.113922,17.033288,64
40.663233,16.611478,45
49.29648,19.949072,95
49.296497,19.949102,95
54.049528,-2.805172,139
41.0541,-8.652437,166
53.261067,-2.49704,10
49.297244,19.947372,95
49.296488,19.946844,95
38.700875,-9.3016,18
48.816412,10.702575,-1
40.845422,14.25085,98
40.752286,14.484552,99
40.852397,14.259111,98
40.8537,14.259436,98
40.751111,14.495277,99
40.750708,14.495077,99
40.750444,14.494922,99
40.750416,14.495002,99
40.75055,14.492711,99
40.750425,14.49123,99
40.748777,14.488147,99
40.748888,14.487777,99
40.748969,14.487111,99
40.748472,14.485402,99
40.748583,14.485355,99
40.843333,14.240277,98
40.748333,14.483333,99
40.748494,14.483027,99
40.748611,14.4825,99
40.846494,14.247169,98
40.844444,14.240277,98
40.843611,14.239444,98
40.842777,14.239444,98
40.843333,14.239999,98
40.843527,14.240111,98
40.843888,14.239722,98
53.637561,-2.813623,100
41.074722,14.327222,101
41.078888,14.3275,101
41.088333,14.328611,101
41.090277,14.328611,101
41.090277,14.328888,101
41.098016,14.330022,101
41.097777,14.33,101
40.838333,14.249444,98
41.0749,14.327288,101
53.637633,-2.813425,100
49.113981,9.733757,-1
40.835833,14.243055,98
40.828333,14.247499,98
40.828333,14.247777,98
40.828055,14.248055,98
40.849444,14.257222,98
40.843163,14.239766,98
40.842777,14.239166,98
40.843172,14.239199,98
53.637775,-2.813559,100
52.42162,13.178712,81
52.46669,13.338475,81
52.591049,13.286805,81
52.520235,13.416023,81
48.496388,8.8075,-1
46.514692,11.686534,63
43.702606,7.256137,35
53.19171,-0.534242,5
49.306911,19.93413,95
49.306625,19.933988,95
49.306486,19.933433,95
49.306513,19.933283,95
49.306466,19.933161,95
49.30643,19.932994,95
45.796767,24.151328,102
45.797485,24.150052,102
45.796984,24.151242,102
53.287947,0.119655,77
52.990297,-0.006709,160
52.487972,-0.459545,107
51.040058,13.732888,59
51.060986,13.691207,59
43.730738,7.425527,35
51.914861,4.474363,27
43.691382,7.287132,35
43.693499,7.284235,35
43.694733,7.276307,35
43.69509,7.272841,35
57.696761,-2.058845,105
57.700083,-2.116289,105
57.699905,-2.116081,105
57.699355,-2.117167,105
57.699444,-2.117075,105
57.699466,-2.117087,105
57.693969,-2.108928,105
49.456436,11.071525,167
43.730491,7.254978,35
43.73053,7.254431,35
48.633565,-1.509398,-1
48.637231,-1.513271,-1
48.634884,-1.510482,-1
48.613203,-1.506503,-1
51.50103,-0.177433,11
48.209453,16.369843,6
45.741936,4.816528,14
59.289241,26.182059,-1
51.605984,-1.747155,108
51.606087,-1.747451,108
51.606112,-1.747465,108
51.606112,-1.747466,108
51.606142,-1.747484,108
51.606142,-1.747488,108
51.606141,-1.747491,108
46.523803,11.424086,63
41.656192,-4.724421,148
44.793656,7.664337,-1
51.548141,-2.469128,39
43.479905,4.412605,-1
47.951492,8.502388,-1
51.498816,-0.125814,11
52.292269,4.840119,27
51.514838,-0.087459,11
49.60803,6.550877,-1
41.389978,2.167181,56
36.926669,14.739532,-1
44.434806,26.102163,112
47.706736,9.195213,180
47.706931,9.194204,180
47.706743,9.193335,180
50.259918,-3.857016,92
45.718258,13.51738,-1
45.678413,13.846927,75
52.362049,4.883573,27
52.090805,5.115272,27
51.498102,-0.150464,11
51.497883,-0.148684,11
51.497863,-0.147003,11
51.497744,-0.147023,11
54.154286,11.761791,-1
51.568869,-3.976723,155
41.892222,12.514722,24
50.002939,9.718072,-1
51.041628,13.017337,-1
49.634445,6.176483,-1
53.637613,-2.81325,100
46.812955,9.848727,-1
51.114941,17.041108,64
52.44789,13.279188,81
52.189505,-1.480203,38
48.997072,8.402855,115
43.559286,-6.683936,-1
54.985427,-3.169859,117
43.570744,1.310076,113
54.985422,-3.169795,117
54.985327,-3.170306,117
54.985319,-3.170423,117
54.985444,-3.170137,117
50.101461,8.638138,16
39.32716,21.608862,60
53.466944,-2.338334,10
51.507446,-0.127533,11
51.920317,4.486627,27
51.904446,4.482936,27
52.372507,4.948697,27
50.405823,8.157895,-1
55.315602,-3.743681,-1
43.701574,7.268486,35
45.936569,0.643647,74
41.384448,2.175936,56
51.507373,-0.127308,11
51.462202,-0.455052,11
45.813298,25.799254,-1
48.858313,2.307688,0
43.135638,5.754377,-1
53.721672,-1.943975,10
53.714227,-1.920389,10
53.732288,-1.986673,10
53.730541,-1.980506,10
53.72233,-1.944695,10
42.424447,27.697027,-1
55.56068,12.563874,106
41.039258,29.007141,91
47.365426,4.904515,-1
41.008419,28.970538,91
41.387611,2.175614,56
42.419625,27.695272,-1
42.49398,27.471955,-1
43.8227,5.936897,-1
53.717936,-2.100539,10
53.713861,-2.094962,10
53.718313,-2.068753,10
53.732627,-2.046495,10
53.73618,-2.040748,10
53.741244,-2.014495,10
53.73978,-2.009175,10
51.2291,6.763393,46
53.555927,9.970097,89
50.086879,14.408783,30
48.275253,10.229151,-1
43.614066,3.881747,-1
48.887638,8.706836,-1
47.667411,19.07643,40
47.6674,19.076425,40
47.667405,19.076452,40
49.285184,18.762813,-1
50.803549,16.257097,122
50.99557,-0.001298,84
50.803744,16.257522,122
48.073888,11.615277,119
52.189736,-1.480314,38
53.535694,9.9917,89
53.518444,9.937508,89
53.540875,9.922763,89
53.507227,9.937269,89
53.536513,9.909502,89
53.755458,-2.362131,10
53.756316,-2.361092,10
53.757061,-2.360137,10
53.758305,-2.358581,10
53.757075,-2.359875,10
53.347202,-6.249939,21
42.64043,18.08055,47
42.639513,18.086085,47
53.507127,9.936552,89
53.752936,-2.362412,10
57.703711,11.970266,170
57.698411,11.957636,170
57.694377,11.819647,170
57.600319,12.192319,170
57.451847,12.185233,170
57.424283,12.33128,170
56.900344,12.494586,-1
56.903933,12.492447,-1
56.673919,12.857158,-1
56.651416,13.072222,-1
56.219802,12.715255,106
56.226325,12.540105,106
56.182605,12.557913,106
56.180758,12.557794,106
56.143036,12.578761,106
56.04765,12.696322,106
56.047969,12.696944,106
56.047333,12.696069,106
56.040041,12.683494,106
59.086575,11.262363,137
52.904631,-4.333312,-1
50.461219,6.288117,-1
57.204172,-5.396978,-1
45.758882,4.84247,14
41.900823,12.502183,24
48.866909,2.382048,0
48.867114,2.382928,0
46.422422,3.066833,-1
37.920841,-2.992423,20
41.32688,19.819652,126
41.32498,19.818758,126
41.585336,19.4481,125
37.921047,-2.990053,20
41.324019,19.817963,126
41.326216,19.817738,126
37.921013,-2.99002,20
41.328188,19.831622,126
41.313519,19.816697,126
41.327961,19.818802,126
41.326233,19.819919,126
46.525852,11.710311,63
46.529316,11.672752,63
52.747544,0.386913,25
46.553611,11.659166,63
47.384602,10.893194,9
46.552777,11.616111,63
46.563333,11.621666,63
46.538333,11.634166,63
53.001045,-2.037084,-1
38.763697,-9.093718,18
53.16167,6.722388,82
53.758236,-2.356175,10
53.757388,-2.354312,10
53.756002,-2.3582,10
53.755694,-2.364145,10
50.948924,6.921193,37
50.35995,-4.119145,92
41.140019,-8.609414,166
54.340405,10.156772,161
54.320827,10.123216,161
54.156355,10.414275,151
54.03435,10.449838,151
53.865302,10.679436,129
53.866447,10.684761,129
53.552752,9.996633,89
53.431319,10.112938,89
53.246916,10.185794,89
53.16793,9.944511,-1
53.075363,8.807744,130
53.075752,8.807861,130
53.078705,8.808372,130
53.072688,8.826422,130
53.073577,8.821255,130
53.600441,8.528927,197
53.231483,7.211936,196
53.198708,6.839263,82
53.220172,6.568686,82
53.33678,6.296822,-1
52.381058,5.14318,27
52.365811,4.956402,27
52.363547,4.902225,27
51.739072,3.823313,131
51.666558,3.71565,131
51.548575,3.660255,131
55.642716,12.078825,173
56.590641,9.641063,-1
56.019108,12.496175,106
56.017538,12.540377,106
40.94548,-4.120223,138
55.689366,12.544252,106
55.674233,12.597519,106
55.597952,12.549186,106
55.606208,12.38548,106
55.640102,12.088602,173
55.614258,11.922494,173
55.97748,9.826294,174
55.9768,9.830136,174
56.049677,9.721469,174
56.105233,9.684983,174
56.153961,10.199133,42
56.156238,10.212555,42
56.149222,10.21003,42
40.945308,-4.120428,138
56.147572,10.203624,42
56.153061,10.202522,42
56.152888,10.200472,42
56.258361,10.335358,42
56.333569,10.329911,42
58.599941,5.624922,-1
58.333227,6.358047,177
58.314922,6.351688,177
58.289294,6.436961,177
58.282233,6.484997,177
58.278727,6.636749,177
58.170452,6.739136,177
58.135136,6.607091,177
59.044372,8.079763,134
59.108661,8.078877,134
53.29168,10.488519,89
57.687905,-3.361937,-1
50.421752,-4.670489,154
50.421494,-4.671487,154
50.360594,-4.743164,154
50.361136,-4.742203,154
43.298439,-2.30965,-1
57.702672,-2.879862,-1
52.519081,13.400706,81
48.694126,6.182867,109
51.114322,17.0445,64
51.114738,17.043791,64
51.114502,17.046569,64
51.114177,17.046133,64
51.11468,17.044033,64
51.509888,-0.127625,11
48.148394,11.568697,119
58.483038,-3.551806,124
58.482844,-3.552864,124
58.482655,-3.552789,124
40.949661,-4.125109,138
40.950311,-4.124739,138
44.428746,8.951454,-1
36.879813,-2.004012,-1
41.393177,2.145266,56
49.433997,11.112375,167
49.457825,11.076011,167
49.453222,11.076177,167
49.451713,11.078477,167
36.048987,14.189894,22
55.864704,-4.249413,57
51.568852,-3.9767,155
41.687185,0.95419,-1
51.852947,-3.469584,191
54.338447,10.157275,161
59.312222,5.314444,-1
37.168772,-3.607934,181
42.052655,2.50463,69
38.72768,-9.475884,18
54.967576,-1.60218,52
40.947963,-4.12037,138
50.38919,-4.08863,92
52.364202,0.463744,-1
48.726663,2.276386,0
42.414086,-6.015068,-1
47.496929,19.052299,40
47.896027,1.904438,-1
37.289986,13.592426,-1
50.205933,7.336552,-1
54.995705,-3.067373,117
45.820797,0.820927,140
45.820547,0.821513,140
37.061141,15.292625,-1
42.413734,-8.869807,88
53.009363,6.67148,82
45.523004,9.220758,31
52.08693,6.028025,153
56.151828,10.204936,42
53.229016,-0.540445,5
53.231347,-0.539495,5
53.23133,-0.539631,5
53.228672,-0.54167,5
53.227669,-0.543612,5
53.227675,-0.543598,5
53.227672,-0.543584,5
53.227672,-0.543598,5
53.227683,-0.543578,5
53.227661,-0.543581,5
53.227661,-0.543587,5
53.228713,-0.547362,5
53.227672,-0.543578,5
53.228541,-0.546931,5
53.228544,-0.546931,5
